,Unnamed: 0,주차장id,주차장이름,주소,경도,위도,H/B,행정동,행정동_경도,행정동_위도
0,0,20590715,세종로공영주차장,서울 종로구 세종로 80-1,126.975960712387,37.5734784371479,H,사직동,126.96884605608865,37.57618696588561
1,1,26535499,적선노외공영주차장,서울 종로구 적선동 140,126.97420235293477,37.57450339806072,H,사직동,126.96884605608865,37.57618696588561
2,2,2006105181,사직공영주차장,서울 종로구 사직동 262-84,126.966446790321,37.5746834494225,H,사직동,126.96884605608865,37.57618696588561
3,3,11475957,광화문빌딩 공영주차장,서울 종로구 당주동 145,126.973706488234,37.5713948561055,H,사직동,126.96884605608865,37.57618696588561
4,4,1617921262,노상공영주차장,서울 종로구 당주동 5-2,126.97393162684799,37.5717517001152,H,사직동,126.96884605608865,37.57618696588561
5,5,33061381,광화문빌딩 앞 공영주차장,서울 종로구 당주동 100-4,126.97391122511999,37.5718264782034,H,사직동,126.96884605608865,37.57618696588561
6,6,26336344,세종로공영주차장 개방화장실,서울 종로구 세종로 80-1,126.97589735720301,37.57336309688579,H,사직동,126.96884605608865,37.57618696588561
7,7,27447437,세종로공영주차장 전기차충전소,서울 종로구 세종로 80-1,126.97601047789,37.573611794509894,H,사직동,126.96884605608865,37.57618696588561
8,8,20518565,신문로 노외주차장,서울 종로구 신문로1가 58-36,126.97315420616148,37.57105595761097,H,사직동,126.96884605608865,37.57618696588561
9,9,26535574,고려유료주차장,서울 종로구 신문로1가 27-8,126.97415499307878,37.57069217886188,H,사직동,126.96884605608865,37.57618696588561
10,10,20589768,주차장,서울 종로구 당주동 5-2,126.974295011054,37.5716977200889,H,사직동,126.96884605608865,37.57618696588561
11,11,242008540,그린존 신문로 노외공영주차장,서울 종로구 신문로1가 58-36,126.973149684752,37.5710379366781,H,사직동,126.96884605608865,37.57618696588561
12,12,11478013,삼청공원앞 노상공영주차장,서울 종로구 삼청동 25-11,126.98246538584586,37.58725758001671,H,삼청동,126.98175830292165,37.58499778256992
13,13,20517333,삼청주차장,서울 종로구 삼청동 1-12,126.98129103175572,37.588244887712605,H,삼청동,126.98175830292165,37.58499778256992
14,14,11475966,원서공원앞 공영주차장,서울 종로구 와룡동 3-16,126.989310931091,37.578127730572795,H,종로1.2.3.4가동,126.99028726084354,37.574435539666744
15,15,18561887,효자공영주차장,서울 종로구 효자동 68-1,126.970600284052,37.583078217255895,H,청운효자동,126.97064969122994,37.58411617384134
16,16,20518498,신교동공영주차장,서울 종로구 신교동 66,126.969653395711,37.584087090130794,H,청운효자동,126.97064969122994,37.58411617384134
17,17,230007731,청운효자동주민센터 주차장,서울 종로구 궁정동 12-1,126.97052969961,37.5840701932904,H,청운효자동,126.97064969122994,37.58411617384134
18,18,11478017,서인사마당 공영주차장,서울 종로구 견지동 85-18,126.983812274779,37.573634745989295,H,종로1.2.3.4가동,126.99028726084354,37.574435539666744
19,19,1220715711,시민열린마당뒤 공영주차장,서울 종로구 세종로 11,126.97873476564502,37.5752169882876,H,종로1.2.3.4가동,126.99028726084354,37.574435539666744
20,20,1814572427,옥인유휴지공영주차장,서울 종로구 옥인동 47-45,126.967756911511,37.5817043607677,H,청운효자동,126.97064969122994,37.58411617384134
21,21,2031103465,열린마당앞 주차장,서울 종로구 중학동 111,126.978885291642,37.575338649577105,H,종로1.2.3.4가동,126.99028726084354,37.574435539666744
22,24,11478021,명광교회옆 공영주차장,서울 종로구 명륜3가 12,126.99648110021799,37.5867362541173,H,혜화동,127.0006204504988,37.586855235994356
23,25,588711918,명륜동 와룡 공영주차장,서울 종로구 명륜3가 1-21,126.99554238218984,37.588720208337406,H,혜화동,127.0006204504988,37.586855235994356
24,26,987900741,낙원상가 밑 노상 공영 주차장,서울 종로구 경운동 49,126.987431291692,37.5737243852567,H,종로1.2.3.4가동,126.99028726084354,37.574435539666744
25,27,2102807791,부암주차장 거주자우선주차,서울 종로구 부암동 369-15,126.960636624373,37.5930547092363,H,부암동,126.96406101598255,37.59241429535955
26,32,25627713,누상공영주차장,서울 종로구 누상동 166-50,126.964660027032,37.5803808155186,H,청운효자동,126.97064969122994,37.58411617384134
27,33,11512383,홍제3동 제2공영주차장,서울 서대문구 홍제동 8-173,126.950676884574,37.5930617793773,H,홍제3동,126.94974338256897,37.59378217899066
28,34,11512382,홍제3동제1거주자주차장,서울 서대문구 홍제동 278-41,126.948193483372,37.595071728832,H,홍제3동,126.94974338256897,37.59378217899066
29,35,11512379,홍은1동 제1공영주차장,서울 서대문구 홍은동 9-164,126.949540788207,37.598679881340104,H,홍은1동,126.94710825121133,37.59891667789893
30,36,11512463,홍제2동 제1공영주차장,서울 서대문구 홍제동 192-14,126.947663731751,37.5883464908343,H,홍제2동,126.94939526673107,37.58615242768815
31,40,11512428,홍은1동 제4공영주차장,서울 서대문구 홍은동 11-23,126.949185630264,37.6014043249341,H,홍은1동,126.94710825121133,37.59891667789893
32,42,988277502,평창동 공영주차장,서울 종로구 평창동 114-3,126.977528483895,37.6113267157834,H,평창동,126.9683578109311,37.606391696043204
33,43,678089753,평창동460-3 공영주차장,서울 종로구 평창동 460-3,126.97489659666701,37.6106477404696,H,평창동,126.9683578109311,37.606391696043204
34,44,134964964,노상공영주차장,서울 종로구 구기동 146-2,126.957291606827,37.611224721395104,H,평창동,126.9683578109311,37.606391696043204
35,45,13097598,비봉 공영주차장,서울 종로구 구기동 139-9,126.95654013091091,37.61221553490935,H,평창동,126.9683578109311,37.606391696043204
36,46,20515273,독립문고가밑 노상공영주차장,서울 서대문구 영천동 59,126.959860064221,37.571596387085,H,천연동,126.95840436592846,37.56748013604264
37,47,20593664,행촌공영주차장,서울 종로구 행촌동 210-35,126.963122860966,37.575302342174,H,교남동,126.96457511795607,37.5684336003478
38,48,20513613,교남공영주차장,서울 종로구 행촌동 1-53,126.963884793803,37.5728050202769,H,교남동,126.96457511795607,37.5684336003478
39,51,11512364,천연동 제1공영주차장,서울 서대문구 천연동 98-13,126.960554484333,37.5684683652678,H,천연동,126.95840436592846,37.56748013604264
40,55,20587829,충현동제1공영주차장,서울 서대문구 충정로2가 78-13,126.96450878216143,37.5651034996945,H,충현동,126.95472045972106,37.564819040623895
41,64,25611935,이화여고 앞 노상 공영주차장,서울 중구 순화동 1-140,126.9686266658488,37.56485148585913,H,소공동,126.97978948415194,37.56389256147569
42,66,26909635,이화여고앞공영주차장,서울 중구 순화동 1-1,126.96946694821199,37.563796639548,H,소공동,126.97978948415194,37.56389256147569
43,68,27190610,공영주차장,서울 서대문구 미근동 267,126.968304039242,37.5622790550555,H,충현동,126.95472045972106,37.564819040623895
44,70,255867033,서소문성지역사박물관 공영주차장,서울 중구 의주로2가 16-4,126.968665738533,37.5607429522598,H,중림동,126.9661775921768,37.559168224091685
45,71,18071709,서울시청 서소문청사 주차장,서울 중구 서소문동 37,126.97517585510599,37.564381823537296,H,소공동,126.97978948415194,37.56389256147569
46,82,646043887,하나로빌딩옆 공영주차장,서울 종로구 인사동 194-4,126.98526716761002,37.5723068699571,H,종로1.2.3.4가동,126.99028726084354,37.574435539666744
47,83,11477096,탑골공원공영주차장,서울 종로구 종로2가 38-1,126.988082494265,37.57186209615521,H,종로1.2.3.4가동,126.99028726084354,37.574435539666744
48,86,11475963,종각뒤 공영주차장,서울 종로구 관철동 13-22,126.9831283282157,37.569562152081545,H,종로1.2.3.4가동,126.99028726084354,37.574435539666744
49,90,23363005,서린노외공영주차장,서울 종로구 서린동 63,126.981503944072,37.5697240879472,H,종로1.2.3.4가동,126.99028726084354,37.574435539666744
50,91,15271705,종묘공영주차장,서울 종로구 훈정동 2,126.99591245763895,37.57104992925496,H,종로1.2.3.4가동,126.99028726084354,37.574435539666744
51,95,42530440,노상공영주차장,서울 종로구 예지동 293-1,127.000602195936,37.5695705640826,H,종로1.2.3.4가동,126.99028726084354,37.574435539666744
52,99,11478014,세운상가 공영주차장,서울 종로구 장사동 116-4,126.995241311887,37.5692857551313,H,종로1.2.3.4가동,126.99028726084354,37.574435539666744
53,100,2064006581,노상공영주차장,서울 종로구 장사동 236,126.99232999310301,37.5689107877338,H,종로1.2.3.4가동,126.99028726084354,37.574435539666744
54,101,27220038,관철동노상공영주차장,서울 종로구 관철동 13-14,126.98630365343851,37.5683957739066,H,종로1.2.3.4가동,126.99028726084354,37.574435539666744
55,102,190909870,세운상가밑 공영주차장,서울 종로구 장사동 2-1,126.99516655789,37.56999393453629,H,종로1.2.3.4가동,126.99028726084354,37.574435539666744
56,103,1462754354,청계3가노상공영주차장,서울 종로구 예지동 195-1,126.997989661493,37.5695777564658,H,종로1.2.3.4가동,126.99028726084354,37.574435539666744
57,104,546630975,청계2 노상공영주차장,서울 종로구 관철동 37-7,126.988720337071,37.56830142499372,H,종로1.2.3.4가동,126.99028726084354,37.574435539666744
58,106,27124165,청계5 노상공영주차장,서울 종로구 종로5가 482-2,127.00536092204992,37.56984795050241,H,종로5.6가동,127.00507129056305,37.572031975843586
59,107,1017595163,화물차 노상공영주차장,서울 종로구 종로6가 315-1,127.00676910780199,37.5702695440098,H,종로5.6가동,127.00507129056305,37.572031975843586
60,108,1264025255,서울디자인지원센터 주차장,서울 종로구 종로6가 70-6,127.008122086714,37.572933701402,H,종로5.6가동,127.00507129056305,37.572031975843586
61,110,543995975,청계5방산동 노상공영주차장,서울 중구 방산동 5,127.00266233608,37.5694624161398,H,을지로동,126.99135225472774,37.566701478579624
62,111,1186855664,청계5가 노상 공영 주차장,서울 중구 을지로6가 17-442,127.00853148328899,37.569543227487394,H,광희동,127.00505266779864,37.56446721686456
63,112,1906813196,노상공영주차장,서울 중구 을지로6가 16-6,127.00610798101201,37.569492922000705,H,광희동,127.00505266779864,37.56446721686456
64,113,26535453,이화공영주차장,서울 종로구 이화동 13-2,127.005574229069,37.5765585508443,H,이화동,127.00433805247364,37.57699468402387
65,114,104568659,훈련원공원 노상공영주차장,서울 중구 을지로6가 18-200,127.004994023964,37.5676639532385,H,광희동,127.00505266779864,37.56446721686456
66,115,20577471,노상공영주차장,서울 중구 방산동 4-10,127.00223218220093,37.5689749864705,H,을지로동,126.99135225472774,37.566701478579624
67,116,89873473,국립의료원옆 공영주차장,서울 중구 을지로6가 18-224,127.00609417993401,37.5668205694691,H,광희동,127.00505266779864,37.56446721686456
68,117,26879266,동대문공영주차장,서울 중구 신당동 204-25,127.01111550846252,37.56813385536557,H,광희동,127.00505266779864,37.56446721686456
69,118,612972930,창신소담공영주차장 (2022년예정),서울 종로구 창신동 641-1,127.01020868975,37.5753545123801,H,창신2동,127.01087193533141,37.574482290328575
70,119,1621192080,청계3노상공영주차장,서울 중구 주교동 51-3,126.99887372281201,37.568884902642395,H,을지로동,126.99135225472774,37.566701478579624
71,122,1264052981,청계6가 노상공영주차장,서울 종로구 창신동 436-88,127.01359249770746,37.56998424103907,H,창신1동,127.0163772681666,37.570737119685845
72,123,20587427,창일공영주차장,서울 종로구 창신동 82,127.01508313402799,37.5748710570969,H,창신1동,127.0163772681666,37.570737119685845
73,124,1880896713,청계7가 노상공영주차장,서울 종로구 창신동 436-86,127.016806165627,37.570215383108604,H,창신1동,127.0163772681666,37.570737119685845
74,125,26887648,성동공업고등학교 공영주차장,서울 중구 흥인동 1-1,127.01693136109472,37.56821966012447,H,신당동,127.01450559046833,37.56211663517015
75,126,26887645,청계8가 노상공영주차장,서울 중구 흥인동 162-1,127.01661703133243,37.5697766251172,H,신당동,127.01450559046833,37.56211663517015
76,127,942214726,동묘공영주차장,서울 종로구 숭인동 227-8,127.01879127008002,37.573335229977104,H,숭인2동,127.01996896627993,37.57487753969854
77,128,26896066,황학어린이공원 공영주차장,서울 중구 황학동 755,127.01820457914759,37.567399564535215,H,황학동,127.02141131718516,37.56748552210743
78,129,53302635,청계6가 공영주차장,서울 중구 신당동 217-120,127.01345884905294,37.56954997654515,H,신당동,127.01450559046833,37.56211663517015
79,130,204761769,노상공영주차장,서울 종로구 숭인동 234-88,127.01976887965,37.571662823555,H,숭인2동,127.01996896627993,37.57487753969854
80,131,353478781,청계7노상공영주차장,서울 종로구 숭인동 233-8,127.020135729091,37.5719907237798,H,숭인2동,127.01996896627993,37.57487753969854
81,133,26879270,남평화시장앞공영주차장,서울 중구 신당동 779,127.01149822517277,37.56895282374564,H,신당동,127.01450559046833,37.56211663517015
82,134,20518514,신당사거리 공영주차장,서울 중구 신당동 110-1,127.01700081197599,37.5650139066383,H,신당5동,127.02187697815722,37.565132035271894
83,135,12415815,신설동공영주차장,서울 동대문구 신설동 114-29,127.024297068914,37.572505309838796,H,용신동,127.03726228192635,37.57580677816467
84,136,20518515,신당역공영주차장,서울 중구 신당동 140-29,127.02074964766001,37.565211526445296,H,신당5동,127.02187697815722,37.565132035271894
85,137,304900953,창삼주차장,서울 종로구 창신동 23-346,127.0125351865784,37.57634087726474,H,창신2동,127.01087193533141,37.574482290328575
86,139,20514149,낙산공영주차장,서울 종로구 창신동 23-343,127.01211309098,37.577322104197606,H,창신3동,127.01503392981843,37.57788038478704
87,147,1087424330,숭인기계공영주차장,서울 종로구 숭인동 55-2,127.01563165381,37.5778298514755,H,숭인1동,127.01564523867643,37.577829849675894
88,158,995121796,숭인도담 공영주차장,서울 종로구 숭인동 471,127.02157294105601,37.5784262743626,H,숭인2동,127.01996896627993,37.57487753969854
89,192,20589356,청계8가노상공영주차장,서울 동대문구 신설동 109-2,127.02570372227085,37.571305787467715,H,용신동,127.03726228192635,37.57580677816467
90,195,27069400,청계노상공영주차장,서울 동대문구 신설동 94-4,127.02782363553196,37.57361455709722,H,용신동,127.03726228192635,37.57580677816467
91,196,19163302,성북천제방 공영노상주차장,서울 동대문구 용두동 239-1,127.028382775693,37.576407507323296,H,용신동,127.03726228192635,37.57580677816467
92,214,20516027,명륜1가주차장,서울 종로구 명륜1가 5-14,126.997703778859,37.590156452129,H,혜화동,127.0006204504988,37.586855235994356
93,215,1147245809,선비재공영주차장,서울 종로구 명륜1가 7-32,126.996607813702,37.588801333094004,H,혜화동,127.0006204504988,37.586855235994356
94,216,195096507,명륜국제주차장,서울 종로구 명륜1가 7-69,126.996684735418,37.590390685908105,H,혜화동,127.0006204504988,37.586855235994356
95,217,20516029,명륜3가공영주차장 거주자우선주차,서울 종로구 명륜3가 1-271,126.994098756591,37.5890138685563,H,혜화동,127.0006204504988,37.586855235994356
96,218,996847645,삼선동 공영주차장 (2021년예정),서울 성북구 삼선동1가 278-6,127.007436128069,37.584641263578,H,삼선동,127.01467420944992,37.59083671246933
97,220,1143432063,성북동길공영주차장,서울 성북구 성북동 230-20,126.99386050351102,37.594885621650896,H,성북동,127.00327906111706,37.59105021324482
98,221,1272450994,경동고 공영주차장,서울 성북구 삼선동3가 43-1,127.01469377498348,37.586689441373416,H,삼선동,127.01467420944992,37.59083671246933
99,222,1007242564,성북동길 노상공영주차장,서울 성북구 성북동 237-3,126.993876360348,37.5948342659527,H,성북동,127.00327906111706,37.59105021324482
100,229,26964400,서소문삼성생명 뒤 공영주차장,서울 중구 서소문동 122,126.97421692230301,37.561793956203395,H,소공동,126.97978948415194,37.56389256147569
101,230,25612170,해운센터빌딩앞 노상공영주차장,서울 중구 소공동 59,126.98072232728322,37.56315750441847,H,소공동,126.97978948415194,37.56389256147569
102,231,26879166,한국은행 뒤 노상공영주차장,서울 중구 북창동 93-1,126.979089193949,37.562704926227724,H,소공동,126.97978948415194,37.56389256147569
103,232,814067218,조선호텔 앞 공영주차장,서울 중구 소공동 87-3,126.97994454866199,37.563894389911,H,소공동,126.97978948415194,37.56389256147569
104,234,26864726,서소문올리브타워 옆 노상공영주차장,서울 중구 서소문동 135-1,126.97266412734017,37.56158817965497,H,소공동,126.97978948415194,37.56389256147569
105,235,20582968,중구공영주차장,서울 중구 순화동 77,126.971604978617,37.5609536279839,H,소공동,126.97978948415194,37.56389256147569
106,236,1076650730,서울시청 본청사 주차장,서울 중구 태평로1가 31,126.97864772708569,37.56683861779011,H,명동,126.98581171546633,37.56004798513031
107,237,20591886,중구공영주차장,서울 중구 태평로1가 82,126.978335084658,37.5676548630479,H,명동,126.98581171546633,37.56004798513031
108,238,20582967,중구공영주차장,서울 중구 다동 39-2,126.979910519252,37.568383146174,H,명동,126.98581171546633,37.56004798513031
109,239,26535689,동국제강공영주차장,서울 중구 삼각동 111-1,126.98344236340459,37.56736737115418,H,명동,126.98581171546633,37.56004798513031
110,240,849835289,코오롱빌딩옆 노상공영주차장,서울 중구 태평로1가 82,126.97844375503401,37.5676332590415,H,명동,126.98581171546633,37.56004798513031
111,241,25620399,한국관광공사옆 노상공영주차장,서울 중구 다동 85-3,126.98207028145376,37.56821140376288,H,명동,126.98581171546633,37.56004798513031
112,242,27113495,국제화재빌딩 옆 노상공영주차장,서울 중구 남대문로5가 145,126.975947540632,37.5581146499673,H,회현동,126.97935667015034,37.55729358571407
113,243,20582970,중구노상공영주차장,서울 중구 남대문로5가 84-11,126.974263704138,37.557407913081,H,회현동,126.97935667015034,37.55729358571407
114,244,26864713,남산파출소 노상공영주차장,서울 중구 회현동1가 산 1-16,126.982096101524,37.55491720140114,H,회현동,126.97935667015034,37.55729358571407
115,245,232437508,그린빌딩 앞 공영주차장,서울 중구 남대문로5가 381-5,126.976216164508,37.556876734077704,H,회현동,126.97935667015034,37.55729358571407
116,246,27220106,남대문피혁상가남측 공영주차장,서울 중구 봉래동1가 13-1,126.97260521960476,37.55864100512644,H,회현동,126.97935667015034,37.55729358571407
117,247,25611915,한진면세점앞 노상공영주차장,서울 중구 남대문로5가 533,126.975287240532,37.5561287154106,H,회현동,126.97935667015034,37.55729358571407
118,248,23371112,남산공원소파로 관광버스주차장,서울 중구 남창동 205-107,126.977740882535,37.556057123668,H,회현동,126.97935667015034,37.55729358571407
119,249,20514239,백범광장 주차장,서울 중구 회현동1가 100-115,126.98058412418999,37.5548863285309,H,회현동,126.97935667015034,37.55729358571407
120,250,20514233,남산동공영주차장,서울 중구 남산동2가 30-4,126.98554477354601,37.559201015571,H,명동,126.98581171546633,37.56004798513031
121,252,684053055,남산케이블카 공영주차장,서울 중구 회현동1가 산 1-2,126.983809308238,37.5559608040164,H,명동,126.98581171546633,37.56004798513031
122,255,1031631141,남산소파길노상공영주차장,서울 중구 예장동 8-172,126.98602505111499,37.5570675119607,H,명동,126.98581171546633,37.56004798513031
123,256,20514469,뉴국제호텔앞 노상공영주차장,서울 중구 태평로1가 18-3,126.9781990979707,37.56819183146376,H,명동,126.98581171546633,37.56004798513031
124,259,26535504,다동공원제4부지 공영주차장,서울 중구 다동 39-3,126.98025060835005,37.568236075727064,H,명동,126.98581171546633,37.56004798513031
125,260,443250735,한국관광공사 옆 노상 공영주차장 전기차충전소,서울 중구 다동 85-4,126.982029539238,37.5681816647107,H,명동,126.98581171546633,37.56004798513031
126,262,27113493,청소년회관뒤노상공영주차장,서울 중구 수표동 50-1,126.98982183936701,37.56729961782,H,명동,126.98581171546633,37.56004798513031
127,263,20577520,주차장,서울 중구 회현동1가 산 1-15,126.98378444116699,37.5558166409929,H,명동,126.98581171546633,37.56004798513031
128,264,20514503,다동쉼터주차장,서울 중구 다동 46-1,126.980037419399,37.567918253925,H,명동,126.98581171546633,37.56004798513031
129,265,20588263,필동공영주차장,서울 중구 필동3가 62-12,126.995861188174,37.55657001488185,H,필동,126.99559954243827,37.56016408324306
130,266,17939306,남산한옥마을 공영주차장,서울 중구 필동2가 83-1,126.993218239908,37.55999818704,H,필동,126.99559954243827,37.56016408324306
131,267,1360293683,돈화문로공영주차장,서울 중구 충무로3가 39-2,126.993009755431,37.56249033190971,H,필동,126.99559954243827,37.56016408324306
132,268,1178869354,노상공영주차장,서울 중구 충무로3가 39-2,126.993053923964,37.5622020156083,H,필동,126.99559954243827,37.56016408324306
133,269,20563303,장충공영주차장,서울 중구 장충동2가 193-39,127.001091056694,37.559940712964604,H,장충동,127.00785943700775,37.56191183742461
134,270,20582973,청구공영주차장,서울 중구 신당동 330-17,127.01339356519392,37.558966881536456,H,청구동,127.0147173750815,37.55703138185664
135,272,160991949,신당누리센터 공영주차장,서울 중구 신당동 300-6,127.014442187913,37.5620139293275,H,신당동,127.01450559046833,37.56211663517015
136,273,23881953,문화공영주차장,서울 중구 신당동 425-1,127.0110187174768,37.556529028388034,H,다산동,127.0083022723385,37.55431820242067
137,274,21841477,묵정공원지하 공영주차장,서울 중구 충무로5가 21,127.000389360551,37.5639411424982,H,광희동,127.00505266779864,37.56446721686456
138,277,703953898,노상공영주차장,서울 중구 오장동 148-14,127.000611211199,37.564636710696,H,광희동,127.00505266779864,37.56446721686456
139,279,26924347,다산동공영주차장,서울 중구 신당동 432-2835,127.00861917205201,37.5544839633085,H,다산동,127.0083022723385,37.55431820242067
140,282,2101985345,노상공영주차장,서울 중구 을지로4가 124-3,127.00008036527299,37.5667954988448,H,을지로동,126.99135225472774,37.566701478579624
141,289,25612845,진양상가옆노상공영주차장,서울 중구 충무로4가 120-11,126.99616985626038,37.56242740695782,H,광희동,127.00505266779864,37.56446721686456
142,291,20577501,중구공영주차장,서울 중구 인현동2가 192-19,126.99553142083299,37.56373563140429,H,광희동,127.00505266779864,37.56446721686456
143,292,424694700,마른내길 노상공영주차장,서울 중구 인현동2가 192-68,126.995241634052,37.5642212571075,H,광희동,127.00505266779864,37.56446721686456
144,294,1833015486,진양상가 인공도로 노상공영주차장,서울 중구 인현동2가 192-56,126.995572176074,37.5635950775034,H,광희동,127.00505266779864,37.56446721686456
145,295,20516469,배오개길주차장,서울 중구 예관동 21-7,126.99830217221904,37.56546922053643,H,광희동,127.00505266779864,37.56446721686456
146,299,1929614836,을지로 공영주차장,서울 중구 을지로3가 282-8,126.99473440752199,37.566358398415396,H,을지로동,126.99135225472774,37.566701478579624
147,300,20577502,청계2공영주차장,서울 중구 입정동 181,126.99252029370544,37.56755930641352,H,을지로동,126.99135225472774,37.566701478579624
148,303,20577494,노상공영주차장,서울 중구 을지로4가 44,126.99655675143269,37.566638675370456,H,을지로동,126.99135225472774,37.566701478579624
149,305,696774112,마른내길공영주차장,서울 중구 인현동1가 87-10,126.994499110348,37.5644852167567,H,을지로동,126.99135225472774,37.566701478579624
150,306,1870032787,대림상가옆 공영주차장,서울 중구 산림동 207-2,126.995427058271,37.5675234149571,H,을지로동,126.99135225472774,37.566701478579624
151,308,490673387,노상공영주차장,서울 중구 주교동 179,126.99798517525299,37.568035251919795,H,을지로동,126.99135225472774,37.566701478579624
152,309,27212056,삼풍상가 노상공영주차장,서울 중구 인현동1가 2-21,126.99582108552977,37.565368247220704,H,을지로동,126.99135225472774,37.566701478579624
153,310,273907540,청계2노상공영주차장,서울 중구 입정동 29-1,126.9942475406876,37.568314437633454,H,을지로동,126.99135225472774,37.566701478579624
154,316,18515061,성동고등학교 공영주차장,서울 중구 신당동 161,127.02248350011499,37.564580511658,H,신당5동,127.02187697815722,37.565132035271894
155,317,1121146008,중구종합복지센터 공영주차장,서울 중구 신당동 160-2,127.023024672861,37.565029103463395,H,신당5동,127.02187697815722,37.565132035271894
156,318,2017361368,GS타임즈 성동고공영주차장,서울 중구 신당동 161,127.02252764528008,37.56458771121274,H,신당5동,127.02187697815722,37.565132035271894
157,321,10523147,동화동공영주차장,서울 중구 신당동 52-7,127.01901463008288,37.56137357382847,H,동화동,127.01943531068268,37.559996782171005
158,326,20588358,하왕십리공영주차장,서울 성동구 행당동 347-3,127.027923936788,37.5602870026887,H,행당2동,127.0293401659,37.55826482191124
159,327,20515242,도선동지하 노외공영주차장,서울 성동구 홍익동 369,127.03167469423401,37.565515439533,H,왕십리도선동,127.02553162526321,37.56788114107694
160,345,18059829,손기정체육공원 공영주차장,서울 중구 만리동2가 6-1,126.964925473074,37.5551061627425,H,중림동,126.9661775921768,37.559168224091685
161,355,11512536,북아현동 제2공영주차장,서울 서대문구 북아현동 121-1,126.958458328896,37.559991073665294,H,북아현동,126.95690573733543,37.55957245461398
162,358,26535460,서계동 공영주차장,서울 용산구 서계동 276-5,126.96433524861219,37.55160290602254,H,청파동,126.969863704612,37.54543080354661
163,366,9075274,버티공영주차장,서울 중구 신당동 432-2277,127.006273795886,37.5490637060164,H,다산동,127.0083022723385,37.55431820242067
164,367,20518510,약수동공영주차장,서울 중구 신당동 349-234,127.013340303481,37.552238237375605,H,약수동,127.00900370980592,37.55243326328505
165,368,20517826,성곽공영 거주자우선주차장,서울 중구 신당동 432-2026,127.00482878626734,37.55047293562567,H,다산동,127.0083022723385,37.55431820242067
166,371,23882555,다산아트 공영주차장,서울 중구 신당동 432-612,127.00439090255821,37.5516334385531,H,다산동,127.0083022723385,37.55431820242067
167,372,20587828,충현공영주차장,서울 중구 신당동 432-462,127.00572631956499,37.5521487523052,H,다산동,127.0083022723385,37.55431820242067
168,373,20515447,동산공영주차장,서울 중구 신당동 333-260,127.01589761536002,37.5561707762682,H,청구동,127.0147173750815,37.55703138185664
169,380,1553858940,공영주차장,서울 중구 신당동 432-524,127.005202345752,37.55208750867921,H,다산동,127.0083022723385,37.55431820242067
170,381,634925071,버티공영주차장 여성안심택배보관함,서울 중구 신당동 432-1627,127.00630548233102,37.5490709123175,H,다산동,127.0083022723385,37.55431820242067
171,382,590206094,그린존 다산아트공영주차장,서울 중구 신당동 432-1910,127.004390901924,37.5516226265744,H,다산동,127.0083022723385,37.55431820242067
172,384,37717414,약수동공영주차장 여성안심택배보관함,서울 중구 신당동 349-234,127.013331249358,37.55223463440571,H,약수동,127.00900370980592,37.55243326328505
173,392,20514032,금호초등학교 공영주차장,서울 성동구 금호동2가 511,127.01959512888145,37.55224637501461,H,금호2.3가동,127.02091836139842,37.55329310772679
174,399,404854652,금남시장 공영주차장,서울 성동구 금호동3가 294,127.02324586392432,37.54834078559581,H,금호2.3가동,127.02091836139842,37.55329310772679
175,401,219893256,동화동 공영주차장 전기차충전소,서울 중구 신당동 52-7,127.01896030736602,37.561392503495895,H,동화동,127.01943531068268,37.559996782171005
176,402,20589210,후암동공영주차장,서울 용산구 후암동 65-4,126.976275911385,37.5504814630335,H,후암동,126.9781504637355,37.54867982773518
177,403,23371132,남산공원 관광버스주차장,서울 용산구 후암동 30-84,126.981838510217,37.55309534439971,H,후암동,126.9781504637355,37.54867982773518
178,404,18685493,용산2가(소월) 공영주차장,서울 용산구 용산동2가 11-13,126.98558353429445,37.54599779453936,H,용산2가동,126.98556992915505,37.54613294273854
179,405,20588673,해방촌 노외 공영주차장,서울 용산구 용산동2가 1-1497,126.984375345597,37.544319980323294,H,용산2가동,126.98556992915505,37.54613294273854
180,406,11475633,이태원2동공영주차장,서울 용산구 이태원동 227-9,126.992704061259,37.5402698941877,H,이태원2동,126.99018285504647,37.54190953121075
181,417,26564840,청파동1마을 공영주차장,서울 용산구 청파동3가 118-102,126.96859292378599,37.5427671183227,H,청파동,126.969863704612,37.54543080354661
182,420,289120341,시큐어파킹 청파동1마을공원공영주차장,서울 용산구 청파동3가 118-102,126.96859292378599,37.5427671183227,H,청파동,126.969863704612,37.54543080354661
183,421,1378704493,용산등기소앞공영주차장,서울 용산구 문배동 12-1,126.9695593332626,37.53702169445594,H,원효로1동,126.96769012118696,37.537133822888684
184,422,20517116,삼각지역공영주차장,서울 용산구 한강로1가 236-5,126.97368775555401,37.5345332217356,H,한강로동,126.96910588830355,37.52814221077219
185,425,1480150379,효창공원앞역 주차장,서울 용산구 용문동 5-46,126.96358795112693,37.53844899073003,H,용문동,126.95988277389486,37.537686444944676
186,427,11475918,한강로2가동 노상공영주차장,서울 용산구 한강로2가 412,126.97119090342251,37.53110793393493,H,한강로동,126.96910588830355,37.52814221077219
187,428,1542526425,마포역 공영주차장,서울 용산구 한강로2가 12-12,126.965310855432,37.534285985992796,H,한강로동,126.96910588830355,37.52814221077219
